transaction_id,customer_id,transaction_date,transaction_type,amount,branch_id,fraud_label
TXN004073,CUST0387,2024-03-27,Withdrawal,763.71,LKN-010,1
TXN004074,CUST0475,00/00/0000,Deposit,10877.61,LKN-010,0
TXN004075,CUST0215,2023-07-23,Bill Payment,20461.82,KOL-007,0
TXN004076,CUST0441,2024-06-02,Deposit,45217.28,LKN-010,0
TXN004077,CUST0275,2024-03-15,Transfer,13517.31,LKN-010,0
TXN004078,CUST0447,2023-11-16,Transfer,19839.03,PUN-006,0
TXN004079,CUST0122,2024-06-26,Transfer,2450.34,JAI-009,0
TXN004080,CUST0070,2024-02-18,Bill Payment,1226.97,DL-002,0
TXN004081,CUST0011,2023-10-09,Bill Payment,13630.91,JAI-009,0
TXN004082,CUST0404,2023-08-31,Deposit,8112.95,KOL-007,0
TXN004083,CUST0398,2023-11-16,Deposit,5591.11,CHN-004,0
TXN004084,CUST0303,2023-10-15,Deposit,7823.18,JAI-009,0
TXN004085,CUST0241,2024-04-06,Bill Payment,7243.23,PUN-006,0
TXN004086,CUST0375,2023-10-22,Withdrawal,22938.69,CHN-004,0
TXN004087,CUST0231,2024-02-29,Deposit,23248.19,HYD-005,0
TXN004088,CUST0310,2023-07-05,Deposit,9443.33,LKN-010,0
TXN004089,CUST0099,2023-12-26,Bill Payment,13561.14,MU-001,0
TXN004090,CUST0203,2023-09-04,Withdrawal,9107.7,PUN-006,0
TXN004091,CUST0497,2023-09-24,Deposit,2825.94,HYD-005,0
TXN004092,CUST0442,2023-09-26,Withdrawal,12183.98,DL-002,1
TXN004093,CUST0183,2024-05-30,Bill Payment,922.06,AHM-008,0
TXN004094,CUST0389,2023-11-15,Transfer,17407.73,DL-002,1
TXN004095,CUST0354,2024-06-27,Bill Payment,1172.12,LKN-010,0
TXN004096,CUST0052,2023-11-17,Withdrawal,6925.49,BLR-003,0
TXN004097,CUST0431,2023-10-31,Deposit,1782.58,MU-001,0
TXN004098,CUST0316,2024-06-30,Transfer,9547.81,DL-002,0
TXN004099,CUST0074,2023-09-12,Transfer,4718.71,JAI-009,0
TXN004100,CUST0301,2023-07-15,Bill Payment,725.09,BLR-003,0
TXN004101,CUST0444,2023-11-08,Bill Payment,8142.39,CHN-004,0
TXN004102,CUST0041,2024-01-08,Bill Payment,,HYD-005,0
TXN004103,CUST0149,2023-10-03,Deposit,14148.67,HYD-005,0
TXN004104,CUST0331,2024-06-20,Withdrawal,4922.59,BLR-003,0
TXN004105,CUST0274,2023-08-25,Deposit,,MU-001,0
TXN004106,CUST0270,2024-01-12,Bill Payment,1557.62,DL-002,0
TXN004107,CUST0026,2023-10-19,Bill Payment,2423.1,MU-001,0
TXN004108,CUST0230,2024-01-21,Withdrawal,2834.54,MU-001,1
TXN004109,CUST0399,2023-09-16,Deposit,13739.68,MU-001,0
TXN004110,CUST0201,2023-10-30,Bill Payment,36785.26,BLR-003,0
TXN004111,CUST0101,2024-01-01,Bill Payment,1870.19,JAI-009,0
TXN004112,CUST0174,2023-07-06,Bill Payment,17893.95,AHM-008,0
TXN004113,CUST0031,2023-07-16,Deposit,363.72,AHM-008,0
TXN004114,CUST0490,2023-12-18,Deposit,1172.59,MU-001,0
TXN004115,CUST0316,2023-10-19,Bill Payment,1555.37,DL-002,0
TXN004116,CUST0336,2023-07-18,Bill Payment,969.7,BLR-003,0
TXN004117,CUST0105,2023-08-25,Bill Payment,734.87,LKN-010,0
TXN004118,CUST0242,2024-03-17,Deposit,8067.5,KOL-007,0
TXN004119,CUST0062,2023-10-04,Deposit,3801.38,HYD-005,0
TXN004120,CUST0397,2024-06-28,Transfer,,KOL-007,0
TXN004121,CUST0057,2024-03-10,Withdrawal,11254.99,JAI-009,1
TXN004122,CUST0243,2023-08-05,Deposit,6759.74,AHM-008,0
TXN004123,CUST0209,2023-11-03,Deposit,10821.78,BLR-003,0
TXN004124,CUST0151,2023-12-02,Withdrawal,4521.33,BLR-003,0
TXN004125,CUST0332,2023-08-17,Bill Payment,1182.76,MU-001,0
TXN004126,CUST0110,2023-10-01,Transfer,17489.87,DL-002,0
TXN004127,CUST0374,2024-06-05,Deposit,2423.74,LKN-010,0
TXN004128,CUST0409,2024-02-14,Bill Payment,1599.24,BLR-003,0
TXN004129,CUST0107,2023-07-12,Withdrawal,3969.91,KOL-007,0
TXN004130,CUST0162,2023-12-28,Deposit,1643.57,CHN-004,0
TXN004131,CUST0210,2024-02-26,Deposit,2978.23,AHM-008,0
TXN004132,CUST0369,00/00/0000,Deposit,7426.91,BLR-003,0
TXN004133,CUST0424,2023-12-24,Transfer,7465.22,LKN-010,0
TXN004134,CUST0196,2023-08-27,Deposit,1673.39,BLR-003,0
TXN004135,CUST0342,2024-04-20,Deposit,2737.37,PUN-006,0
TXN004136,CUST0298,2024-03-31,Deposit,17840.02,BLR-003,0
TXN004137,CUST0451,2024-04-02,Bill Payment,8916.69,HYD-005,0
TXN004138,CUST0454,2024-03-31,Bill Payment,59283.01,HYD-005,0
TXN004139,CUST0406,2024-02-05,Bill Payment,20254.94,BLR-003,0
TXN004140,CUST0031,2024-01-11,Deposit,19402.39,JAI-009,0
TXN004141,CUST0234,2023-12-07,Transfer,929.42,MU-001,0
TXN004142,CUST0225,2023-10-27,Deposit,12291.12,LKN-010,0
TXN004143,CUST0252,2023-07-17,Transfer,4611.33,LKN-010,0
TXN004144,CUST0044,2023-09-05,Bill Payment,2537.21,HYD-005,0
TXN004145,CUST0293,2024-01-23,Withdrawal,6012.64,KOL-007,0
TXN004146,CUST0066,2024-05-16,Withdrawal,,PUN-006,0
TXN004147,CUST0277,2023-11-20,Transfer,8964.23,JAI-009,0
TXN004148,CUST0484,00/00/0000,Deposit,,JAI-009,0
TXN004149,CUST0294,2023-10-23,Bill Payment,11979.48,PUN-006,0
TXN004150,CUST0076,2023-10-04,Deposit,2286.77,BLR-003,0
TXN004151,CUST0103,2023-09-24,Bill Payment,6374.24,BLR-003,0
TXN004152,CUST0463,2023-12-31,Transfer,3415.16,MU-001,0
TXN004153,CUST0002,2023-10-20,Deposit,3779.55,MU-001,1
TXN004154,CUST0193,2024-03-22,Withdrawal,12326.31,HYD-005,1
TXN004155,CUST0233,00/00/0000,Withdrawal,1410.6,LKN-010,0
TXN004156,CUST0002,2023-07-03,Deposit,50728.04,DL-002,0
TXN004157,CUST0409,2024-01-24,Deposit,552.63,MU-001,0
TXN004158,CUST0197,2023-08-17,Withdrawal,2398.98,CHN-004,0
TXN004159,CUST0104,2024-03-10,Bill Payment,7663.73,LKN-010,0
TXN004160,CUST0373,2024-04-21,Bill Payment,9908.78,LKN-010,0
TXN004161,CUST0278,2023-07-05,Transfer,4356.52,HYD-005,0
TXN004162,CUST0483,2023-08-12,Bill Payment,4587.69,AHM-008,0
TXN004163,CUST0126,2024-01-15,Deposit,8043.83,MU-001,1
TXN004164,CUST0418,2024-05-01,Transfer,3724.61,CHN-004,0
TXN004165,CUST0456,2023-08-30,Deposit,26155.57,CHN-004,0
TXN004166,CUST0476,2023-08-12,Deposit,13456.52,JAI-009,0
TXN004167,CUST0048,2023-12-10,Transfer,14008.07,HYD-005,0
TXN004168,CUST0389,2023-09-11,Transfer,1541.66,BLR-003,0
TXN004169,CUST0326,2023-10-05,Transfer,4468.17,MU-001,0
TXN004170,CUST0166,2023-10-13,Withdrawal,3427.0,HYD-005,1
TXN004171,CUST0229,2023-07-16,Transfer,1470.38,KOL-007,0
TXN004172,CUST0306,2024-05-06,Transfer,7571.88,HYD-005,0
TXN004173,CUST0140,2024-06-25,Bill Payment,2578.14,KOL-007,0
TXN004174,CUST0049,2023-07-28,Deposit,10791.18,JAI-009,0
TXN004175,CUST0370,2024-05-25,Deposit,1360.72,BLR-003,0
TXN004176,CUST0467,2024-04-02,Deposit,38671.14,JAI-009,0
TXN004177,CUST0335,2023-09-09,Withdrawal,1676.39,JAI-009,1
TXN004178,CUST0496,2023-11-25,Deposit,6394.3,BLR-003,0
TXN004179,CUST0073,2024-01-17,Deposit,12711.1,JAI-009,0
TXN004180,CUST0255,2023-08-05,Transfer,2478.06,PUN-006,0
TXN004181,CUST0117,2024-02-25,Transfer,13670.05,CHN-004,0
TXN004182,CUST0487,2023-09-20,Withdrawal,1124.37,PUN-006,0
TXN004183,CUST0005,2023-07-09,Transfer,28072.37,DL-002,0
TXN004184,CUST0396,2023-08-18,Withdrawal,4998.93,JAI-009,0
TXN004185,CUST0282,2023-08-24,Deposit,2402.6,KOL-007,0
TXN004186,CUST0091,2024-05-17,Transfer,3432.29,PUN-006,0
TXN004187,CUST0341,2023-11-24,Bill Payment,12974.01,DL-002,0
TXN004188,CUST0238,2023-08-01,Withdrawal,2437.32,CHN-004,0
TXN004189,CUST0210,2024-02-04,Deposit,1999.74,MU-001,0
TXN004190,CUST0125,00/00/0000,Withdrawal,3767.46,AHM-008,0
TXN004191,CUST0371,2023-08-15,Withdrawal,,CHN-004,1
TXN004192,CUST0291,00/00/0000,Bill Payment,43680.31,DL-002,0
TXN004193,CUST0016,2023-09-03,Transfer,2490.72,JAI-009,0
TXN004194,CUST0255,2023-07-06,Bill Payment,13332.24,KOL-007,0
TXN004195,CUST0490,2023-10-23,Transfer,6319.3,HYD-005,0
TXN004196,CUST0497,00/00/0000,Transfer,1508.03,BLR-003,0
TXN004197,CUST0215,2024-02-11,Withdrawal,4879.77,HYD-005,0
TXN004198,CUST0055,2023-07-13,Deposit,12591.83,PUN-006,0
TXN004199,CUST0256,2024-01-04,Withdrawal,3920.94,HYD-005,0
TXN004200,CUST0133,2023-09-15,Withdrawal,20573.01,PUN-006,1
TXN004201,CUST0043,2024-02-01,Bill Payment,16744.39,KOL-007,0
TXN004202,CUST0482,2023-09-22,Transfer,14804.67,DL-002,0
TXN004203,CUST0423,00/00/0000,Bill Payment,2831.08,BLR-003,0
TXN004204,CUST0261,2023-07-02,Bill Payment,1345.05,KOL-007,0
TXN004205,CUST0479,2024-01-15,Transfer,2353.58,KOL-007,0
TXN004206,CUST0142,2023-09-05,Deposit,6219.78,LKN-010,0
TXN004207,CUST0437,2024-01-26,Bill Payment,9461.1,JAI-009,0
TXN004208,CUST0405,2023-11-16,Transfer,362.9,AHM-008,0
TXN004209,CUST0340,2023-08-11,Withdrawal,4867.15,LKN-010,0
TXN004210,CUST0186,2023-10-15,Deposit,5941.44,MU-001,0
TXN004211,CUST0413,2023-08-25,Transfer,3522.57,JAI-009,0
TXN004212,CUST0499,2023-12-02,Withdrawal,,BLR-003,0
TXN004213,CUST0416,2023-11-17,Withdrawal,,HYD-005,0
TXN004214,CUST0450,2024-01-31,Bill Payment,23676.31,JAI-009,0
TXN004215,CUST0078,2023-08-26,Deposit,3792.75,PUN-006,0
TXN004216,CUST0432,2024-02-07,Transfer,15138.14,LKN-010,0
TXN004217,CUST0084,2023-12-30,Transfer,34964.19,HYD-005,0
TXN004218,CUST0009,2023-09-27,Bill Payment,23719.01,HYD-005,0
TXN004219,CUST0420,2024-05-25,Deposit,1325.35,DL-002,0
TXN004220,CUST0314,2024-06-28,Bill Payment,3624.92,CHN-004,0
TXN004221,CUST0272,2023-08-11,Withdrawal,3248.02,AHM-008,0
TXN004222,CUST0220,2024-06-07,Withdrawal,8840.56,HYD-005,1
TXN004223,CUST0301,2024-06-11,Transfer,11199.5,JAI-009,0
TXN004224,CUST0413,2024-03-14,Withdrawal,1796.02,DL-002,0
TXN004225,CUST0301,2023-11-19,Bill Payment,5331.6,JAI-009,1
TXN004226,CUST0208,2024-01-24,Transfer,435.32,MU-001,0
TXN004227,CUST0419,2023-08-20,Deposit,27731.77,MU-001,0
TXN004228,CUST0418,2023-09-21,Transfer,2657.53,HYD-005,0
TXN004229,CUST0043,2023-11-20,Withdrawal,5255.53,CHN-004,0
TXN004230,CUST0363,2023-08-30,Bill Payment,3389.44,MU-001,0
TXN004231,CUST0218,2024-03-27,Deposit,19442.82,CHN-004,0
TXN004232,CUST0366,2023-08-21,Bill Payment,163.2,MU-001,0
TXN004233,CUST0084,2023-10-12,Deposit,4817.78,CHN-004,0
TXN004234,CUST0282,2024-02-14,Deposit,4328.68,DL-002,0
TXN004235,CUST0017,2023-11-19,Deposit,2851.6,CHN-004,0
TXN004236,CUST0417,2024-02-29,Deposit,39006.04,CHN-004,0
TXN004237,CUST0255,2024-06-18,Deposit,1694.6,LKN-010,0
TXN004238,CUST0285,2024-05-29,Bill Payment,12408.73,MU-001,0
TXN004239,CUST0453,00/00/0000,Bill Payment,7536.43,BLR-003,0
TXN004240,CUST0351,2023-12-29,Deposit,22333.05,JAI-009,0
TXN004241,CUST0332,2024-04-23,Transfer,2206.96,AHM-008,0
TXN004242,CUST0445,2023-12-16,Transfer,2039.45,MU-001,0
TXN004243,CUST0106,2023-08-09,Bill Payment,18311.49,PUN-006,0
TXN004244,CUST0085,2024-03-28,Deposit,8187.68,MU-001,0
TXN004245,CUST0286,2023-09-24,Bill Payment,769.76,JAI-009,0
TXN004246,CUST0071,2024-02-27,Bill Payment,2573.02,LKN-010,0
TXN004247,CUST0240,2023-10-25,Deposit,7813.9,KOL-007,0
TXN004248,CUST0283,2023-07-15,Deposit,13430.95,LKN-010,0
TXN004249,CUST0067,2023-09-18,Withdrawal,2175.3,LKN-010,1
TXN004250,CUST0325,2024-04-27,Bill Payment,148.84,HYD-005,0
TXN004251,CUST0275,2023-08-31,Withdrawal,9208.37,AHM-008,1
TXN004252,CUST0021,2023-10-25,Bill Payment,1136.39,KOL-007,0
TXN004253,CUST0461,2023-08-24,Deposit,436.68,BLR-003,0
TXN004254,CUST0008,2024-04-06,Transfer,164.22,PUN-006,0
TXN004255,CUST0017,2024-03-13,Deposit,13053.05,BLR-003,0
TXN004256,CUST0445,2024-06-07,Transfer,5734.99,CHN-004,0
TXN004257,CUST0110,2023-09-08,Bill Payment,3748.88,BLR-003,0
TXN004258,CUST0201,2023-09-01,Deposit,26025.43,KOL-007,0
TXN004259,CUST0283,2024-01-12,Transfer,10559.59,AHM-008,0
TXN004260,CUST0242,2024-06-06,Deposit,34185.61,KOL-007,0
TXN004261,CUST0350,2024-06-14,Transfer,924.0,DL-002,0
TXN004262,CUST0061,2024-06-18,Withdrawal,4715.17,LKN-010,0
TXN004263,CUST0357,2024-01-03,Withdrawal,706.23,DL-002,0
TXN004264,CUST0430,2023-08-29,Bill Payment,3732.16,HYD-005,0
TXN004265,CUST0038,2024-01-15,Deposit,3647.0,AHM-008,0
TXN004266,CUST0102,2023-10-20,Transfer,10424.73,MU-001,0
TXN004267,CUST0268,2024-05-28,Transfer,5190.97,BLR-003,0
TXN004268,CUST0360,2023-10-17,Deposit,10384.7,LKN-010,0
TXN004269,CUST0296,2023-10-22,Withdrawal,11431.5,HYD-005,1
TXN004270,CUST0258,2023-11-27,Deposit,65245.63,CHN-004,1
TXN004271,CUST0468,2023-12-02,Deposit,3366.55,KOL-007,0
TXN004272,CUST0417,2023-08-08,Deposit,1588.86,PUN-006,0
TXN004273,CUST0076,2023-07-24,Deposit,6603.14,PUN-006,0
TXN004274,CUST0244,2024-01-10,Transfer,1876.69,JAI-009,0
TXN004275,CUST0149,2024-06-22,Bill Payment,29095.91,CHN-004,0
TXN004276,CUST0442,2024-05-10,Transfer,3498.67,CHN-004,0
TXN004277,CUST0048,2023-08-16,Deposit,2493.17,PUN-006,1
TXN004278,CUST0451,2023-08-30,Transfer,2791.74,AHM-008,0
TXN004279,CUST0252,2023-09-18,Bill Payment,,DL-002,0
TXN004280,CUST0283,2023-11-04,Transfer,4067.17,PUN-006,0
TXN004281,CUST0071,2023-08-26,Deposit,2275.6,AHM-008,0
TXN004282,CUST0414,2023-12-16,Deposit,36258.25,BLR-003,0
TXN004283,CUST0392,2024-01-07,Bill Payment,1759.17,JAI-009,0
TXN004284,CUST0133,2024-01-02,Withdrawal,5129.07,KOL-007,1
TXN004285,CUST0024,2024-05-23,Bill Payment,10751.14,BLR-003,0
TXN004286,CUST0010,2024-01-13,Withdrawal,693.95,HYD-005,1
TXN004287,CUST0389,2024-02-08,Transfer,8745.66,HYD-005,0
TXN004288,CUST0240,2024-02-22,Withdrawal,,MU-001,0
TXN004289,CUST0053,2024-02-12,Deposit,13191.65,AHM-008,0
TXN004290,CUST0238,2024-03-13,Deposit,1548.15,PUN-006,0
TXN004291,CUST0387,2023-11-12,Bill Payment,11286.05,JAI-009,0
TXN004292,CUST0247,2023-10-26,Deposit,18527.28,CHN-004,0
TXN004293,CUST0158,00/00/0000,Withdrawal,13817.95,JAI-009,1
TXN004294,CUST0455,2023-10-04,Bill Payment,6644.73,HYD-005,0
TXN004295,CUST0258,2023-12-02,Transfer,3723.57,AHM-008,0
TXN004296,CUST0026,2024-01-13,Withdrawal,2460.93,LKN-010,1
TXN004297,CUST0395,2023-11-10,Bill Payment,28716.92,JAI-009,0
TXN004298,CUST0458,2023-09-14,Bill Payment,2123.04,BLR-003,0
TXN004299,CUST0024,2023-12-01,Bill Payment,1415.9,KOL-007,0
TXN004300,CUST0006,2023-09-08,Bill Payment,10921.0,KOL-007,0
TXN004301,CUST0245,2023-09-12,Deposit,1890.57,CHN-004,0
TXN004302,CUST0373,2023-10-15,Bill Payment,1571.72,AHM-008,0
TXN004303,CUST0184,2023-09-09,Withdrawal,869.29,CHN-004,0
TXN004304,CUST0370,2024-02-06,Bill Payment,2753.17,LKN-010,0
TXN004305,CUST0356,2024-06-08,Deposit,4450.37,HYD-005,0
TXN004306,CUST0202,2024-03-24,Withdrawal,6579.47,BLR-003,0
TXN004307,CUST0400,2023-12-19,Transfer,15391.45,CHN-004,0
TXN004308,CUST0404,2023-12-25,Deposit,9249.06,JAI-009,0
TXN004309,CUST0396,2024-05-05,Withdrawal,3908.67,AHM-008,0
TXN004310,CUST0381,2024-01-31,Deposit,3874.47,PUN-006,0
TXN004311,CUST0220,2024-02-16,Transfer,9065.12,MU-001,0
TXN004312,CUST0336,2024-06-14,Transfer,22631.19,KOL-007,0
TXN004313,CUST0257,2024-02-28,Bill Payment,5719.16,AHM-008,0
TXN004314,CUST0131,2023-12-24,Withdrawal,2799.07,KOL-007,0
TXN004315,CUST0361,2024-04-26,Deposit,1493.03,CHN-004,0
TXN004316,CUST0133,2024-03-26,Withdrawal,867.62,BLR-003,1
TXN004317,CUST0384,2024-01-23,Withdrawal,10932.81,AHM-008,0
TXN004318,CUST0031,2023-10-01,Withdrawal,9833.74,BLR-003,1
TXN004319,CUST0247,2023-09-14,Deposit,9826.48,DL-002,0
TXN004320,CUST0426,2024-02-23,Transfer,4211.65,AHM-008,0
TXN004321,CUST0496,2023-08-31,Bill Payment,26590.83,DL-002,0
TXN004322,CUST0400,2023-07-30,Transfer,2749.18,BLR-003,0
TXN004323,CUST0191,2024-04-04,Deposit,15464.82,HYD-005,0
TXN004324,CUST0207,2024-04-08,Withdrawal,4691.5,MU-001,1
TXN004325,CUST0428,2023-08-23,Bill Payment,,LKN-010,1
TXN004326,CUST0439,2024-04-25,Withdrawal,10006.96,BLR-003,1
TXN004327,CUST0383,2023-10-01,Bill Payment,8035.01,LKN-010,0
TXN004328,CUST0049,2023-07-08,Transfer,7542.94,BLR-003,0
TXN004329,CUST0254,2023-11-15,Deposit,5418.28,MU-001,0
TXN004330,CUST0445,2023-07-13,Deposit,4696.29,AHM-008,0
TXN004331,CUST0472,00/00/0000,Withdrawal,86339.84,DL-002,0
TXN004332,CUST0229,00/00/0000,Deposit,20355.53,PUN-006,0
TXN004333,CUST0150,2023-07-17,Withdrawal,11700.56,CHN-004,1
TXN004334,CUST0094,2024-02-20,Transfer,5620.4,HYD-005,0
TXN004335,CUST0437,2023-10-23,Deposit,16458.36,AHM-008,0
TXN004336,CUST0401,2023-11-20,Bill Payment,9150.77,KOL-007,0
TXN004337,CUST0003,2024-04-10,Withdrawal,5071.77,LKN-010,1
TXN004338,CUST0388,2024-01-20,Transfer,3414.28,HYD-005,0
TXN004339,CUST0316,2023-12-27,Transfer,4459.98,DL-002,0
TXN004340,CUST0378,2023-10-21,Withdrawal,109.45,BLR-003,0
TXN004341,CUST0389,2023-09-19,Bill Payment,6327.88,BLR-003,0
TXN004342,CUST0082,2023-08-14,Deposit,2734.84,KOL-007,0
TXN004343,CUST0025,2024-05-29,Transfer,,LKN-010,0
TXN004344,CUST0065,2023-07-31,Bill Payment,5030.19,KOL-007,0
TXN004345,CUST0170,2024-05-26,Withdrawal,1179.97,AHM-008,1
TXN004346,CUST0330,2024-04-09,Transfer,4629.22,PUN-006,0
TXN004347,CUST0251,2024-04-27,Transfer,1400.6,LKN-010,0
TXN004348,CUST0192,2024-04-26,Deposit,8674.03,AHM-008,0
TXN004349,CUST0440,2024-03-15,Bill Payment,6968.37,HYD-005,0
TXN004350,CUST0384,2024-01-31,Bill Payment,15512.6,PUN-006,0
TXN004351,CUST0087,2023-07-12,Deposit,1902.53,JAI-009,1
TXN004352,CUST0290,2023-08-22,Withdrawal,5119.49,LKN-010,0
TXN004353,CUST0396,2023-10-04,Deposit,955.25,PUN-006,0
TXN004354,CUST0452,2023-12-01,Withdrawal,11404.85,LKN-010,0
TXN004355,CUST0278,2023-11-10,Deposit,9160.4,LKN-010,0
TXN004356,CUST0179,2023-09-19,Withdrawal,8910.33,CHN-004,1
TXN004357,CUST0491,2023-07-04,Withdrawal,4924.33,CHN-004,0
TXN004358,CUST0079,2023-07-21,Transfer,8084.69,PUN-006,0
TXN004359,CUST0059,2023-07-31,Withdrawal,33698.44,PUN-006,0
TXN004360,CUST0460,2024-06-14,Deposit,3490.8,CHN-004,0
TXN004361,CUST0259,2024-04-23,Transfer,5804.42,CHN-004,0
TXN004362,CUST0099,2023-11-03,Withdrawal,1334.95,HYD-005,0
TXN004363,CUST0471,2024-01-18,Withdrawal,1733.83,LKN-010,0
TXN004364,CUST0416,2023-07-04,Deposit,5526.86,PUN-006,0
TXN004365,CUST0331,2024-04-01,Withdrawal,18485.1,DL-002,0
TXN004366,CUST0386,2023-11-15,Transfer,3613.61,DL-002,0
TXN004367,CUST0030,2024-04-22,Bill Payment,3703.01,PUN-006,0
TXN004368,CUST0161,2024-01-18,Withdrawal,3016.15,MU-001,0
TXN004369,CUST0496,2023-11-02,Bill Payment,2587.1,KOL-007,0
TXN004370,CUST0236,2024-03-03,Transfer,7002.1,LKN-010,0
TXN004371,CUST0034,2023-09-20,Deposit,815.08,KOL-007,0
TXN004372,CUST0329,2023-11-15,Deposit,22859.62,LKN-010,0
TXN004373,CUST0176,2024-02-15,Deposit,,LKN-010,0
TXN004374,CUST0229,2024-01-19,Deposit,11687.61,CHN-004,0
TXN004375,CUST0119,2024-01-07,Bill Payment,1070.63,BLR-003,0
TXN004376,CUST0243,2023-11-18,Transfer,10966.58,BLR-003,0
TXN004377,CUST0323,2024-03-17,Bill Payment,11007.52,HYD-005,0
TXN004378,CUST0360,2023-09-11,Deposit,7793.48,LKN-010,0
TXN004379,CUST0415,2024-02-15,Withdrawal,,MU-001,1
TXN004380,CUST0082,2024-04-29,Transfer,6630.65,PUN-006,0
TXN004381,CUST0032,2023-11-16,Withdrawal,1188.36,BLR-003,1
TXN004382,CUST0182,2023-08-02,Withdrawal,3628.9,PUN-006,1
TXN004383,CUST0049,2023-12-10,Transfer,16903.83,CHN-004,0
TXN004384,CUST0052,2023-09-10,Deposit,12785.18,HYD-005,0
TXN004385,CUST0265,2023-07-26,Bill Payment,5005.13,AHM-008,0
TXN004386,CUST0327,2024-02-22,Withdrawal,1525.74,HYD-005,1
TXN004387,CUST0192,2023-09-03,Transfer,10664.81,BLR-003,0
TXN004388,CUST0257,2023-08-17,Withdrawal,5030.41,HYD-005,0
TXN004389,CUST0165,2024-06-10,Deposit,303.57,LKN-010,0
TXN004390,CUST0155,2023-07-04,Bill Payment,12571.1,AHM-008,0
TXN004391,CUST0325,2024-03-09,Bill Payment,4773.91,LKN-010,0
TXN004392,CUST0451,2023-10-15,Withdrawal,20804.85,BLR-003,1
TXN004393,CUST0221,2024-04-11,Transfer,1320.38,DL-002,0
TXN004394,CUST0483,2024-05-12,Deposit,108.63,BLR-003,0
TXN004395,CUST0341,2024-04-03,Transfer,6869.87,KOL-007,0
TXN004396,CUST0171,2024-03-23,Transfer,6973.53,JAI-009,0
TXN004397,CUST0088,2024-04-03,Transfer,646.25,KOL-007,0
TXN004398,CUST0070,2024-03-01,Bill Payment,1518.99,BLR-003,1
TXN004399,CUST0137,2024-03-17,Bill Payment,134089.3,AHM-008,0
TXN004400,CUST0399,2024-04-25,Withdrawal,3405.91,PUN-006,0
TXN004401,CUST0442,2023-10-19,Transfer,11815.3,PUN-006,0
TXN004402,CUST0201,00/00/0000,Withdrawal,2251.18,JAI-009,0
TXN004403,CUST0446,2023-10-02,Transfer,400.07,MU-001,0
TXN004404,CUST0094,2024-03-30,Transfer,4006.57,KOL-007,0
TXN004405,CUST0229,2023-12-01,Withdrawal,3573.41,JAI-009,0
TXN004406,CUST0390,2024-04-27,Transfer,3041.62,BLR-003,0
TXN004407,CUST0436,2023-08-16,Withdrawal,4283.09,BLR-003,1
TXN004408,CUST0045,2023-11-18,Transfer,6748.81,LKN-010,0
TXN004409,CUST0006,2024-04-30,Deposit,4104.58,LKN-010,0
TXN004410,CUST0202,2024-01-30,Withdrawal,1078.36,AHM-008,0
TXN004411,CUST0205,2024-01-26,Deposit,8808.05,HYD-005,0
TXN004412,CUST0424,2023-12-23,Deposit,473.79,LKN-010,0
TXN004413,CUST0095,2023-10-08,Deposit,419.71,AHM-008,0
TXN004414,CUST0021,2024-05-27,Deposit,11932.45,CHN-004,0
TXN004415,CUST0378,2023-07-26,Deposit,9031.05,LKN-010,0
TXN004416,CUST0391,2024-01-06,Withdrawal,4587.66,JAI-009,1
TXN004417,CUST0083,2023-09-07,Transfer,921.0,AHM-008,0
TXN004418,CUST0114,2024-04-29,Bill Payment,2101.71,MU-001,0
TXN004419,CUST0495,2024-01-31,Deposit,3585.68,JAI-009,0
TXN004420,CUST0338,2024-03-05,Deposit,724.1,PUN-006,0
TXN004421,CUST0057,2024-01-21,Bill Payment,2024.68,MU-001,0
TXN004422,CUST0446,2024-02-09,Withdrawal,10751.46,KOL-007,1
TXN004423,CUST0270,2024-06-27,Transfer,27248.85,MU-001,1
TXN004424,CUST0117,2023-12-14,Bill Payment,2971.07,BLR-003,0
TXN004425,CUST0047,2024-02-02,Bill Payment,12182.87,KOL-007,0
TXN004426,CUST0345,2023-10-23,Deposit,494.29,CHN-004,0
TXN004427,CUST0403,2023-10-10,Bill Payment,10843.72,DL-002,1
TXN004428,CUST0133,2024-05-12,Transfer,1872.93,DL-002,0
TXN004429,CUST0071,2023-12-01,Withdrawal,7106.85,DL-002,1
TXN004430,CUST0461,2023-11-19,Transfer,3650.78,DL-002,0
TXN004431,CUST0236,2023-10-09,Withdrawal,23968.53,AHM-008,1
TXN004432,CUST0268,2024-01-15,Transfer,1721.03,AHM-008,0
TXN004433,CUST0217,2023-07-17,Withdrawal,10437.16,HYD-005,0
TXN004434,CUST0320,2023-10-01,Deposit,,HYD-005,0
TXN004435,CUST0243,00/00/0000,Transfer,4064.45,PUN-006,0
TXN004436,CUST0226,2024-04-07,Deposit,3941.73,DL-002,0
TXN004437,CUST0318,2024-03-10,Withdrawal,1781.47,BLR-003,0
TXN004438,CUST0022,2023-10-02,Withdrawal,4832.32,HYD-005,1
TXN004439,CUST0158,2024-02-13,Transfer,4558.83,HYD-005,0
TXN004440,CUST0087,00/00/0000,Withdrawal,6564.87,HYD-005,0
TXN004441,CUST0408,2023-12-19,Withdrawal,5439.3,JAI-009,1
TXN004442,CUST0131,2024-04-19,Bill Payment,12805.03,LKN-010,0
TXN004443,CUST0085,2023-07-06,Transfer,14886.5,HYD-005,0
TXN004444,CUST0382,2024-01-06,Withdrawal,1393.05,KOL-007,1
